"album_name","track_name","tempo","key","liveness","speechiness"
"My Beautiful Dark Twisted Fantasy","So Appalled - Album Version (Edited)",87.356,1,0.669,0.269
"My Beautiful Dark Twisted Fantasy","Devil In A New Dress - Album Version (Edited)",82.509,8,0.12,0.109
"My Beautiful Dark Twisted Fantasy","Runaway - Album Version (Edited)",86.848,1,0.505,0.0804
"My Beautiful Dark Twisted Fantasy","Hell Of A Life - Album Version (Edited)",177.861,10,0.174,0.116
"My Beautiful Dark Twisted Fantasy","Blame Game - Album Version (Edited)",86.416,5,0.112,0.0436
"My Beautiful Dark Twisted Fantasy","Lost In The World - Album Version (Edited)",117.027,5,0.4,0.169
"My Beautiful Dark Twisted Fantasy","Who Will Survive In America - Album Version (Edited)",116.669,1,0.856,0.381
"808s & Heartbreak","Say You Will",172.633,0,0.103,0.0306
"808s & Heartbreak","Welcome To Heartbreak",95.991,7,0.111,0.033
"808s & Heartbreak","Heartless",87.999,10,0.248,0.136
"808s & Heartbreak","Amazing",146.133,8,0.0619,0.0545
"808s & Heartbreak","Love Lockdown",119.603,1,0.112,0.0323
"808s & Heartbreak","Paranoid",114.991,6,0.0765,0.106
"808s & Heartbreak","RoboCop",133.776,5,0.405,0.102
"808s & Heartbreak","Street Lights",125.528,6,0.206,0.034
"808s & Heartbreak","Bad News",106.171,9,0.114,0.0393
"808s & Heartbreak","See You In My Nightmares",124.597,7,0.103,0.0339
"808s & Heartbreak","Coldest Winter",133.999,0,0.265,0.044
"808s & Heartbreak","Pinocchio Story - Freestyle / Live From Singapore",74.997,10,0.948,0.0501
"808s & Heartbreak","Say You Will",172.633,0,0.103,0.0306
"808s & Heartbreak","Welcome To Heartbreak",95.991,7,0.111,0.033
"808s & Heartbreak","Heartless",87.999,10,0.248,0.136
"808s & Heartbreak","Amazing",146.133,8,0.0619,0.0545
"808s & Heartbreak","Love Lockdown",119.603,1,0.112,0.0323
"808s & Heartbreak","Paranoid",114.991,6,0.0765,0.106
"808s & Heartbreak","RoboCop",133.776,5,0.405,0.102
"808s & Heartbreak","Street Lights",125.528,6,0.206,0.034
"808s & Heartbreak","Bad News",106.171,9,0.114,0.0393
"808s & Heartbreak","See You In My Nightmares",124.597,7,0.103,0.0339
"808s & Heartbreak","Coldest Winter",133.999,0,0.265,0.044
"808s & Heartbreak","Pinocchio Story",74.997,10,0.948,0.0501
"Graduation","Good Morning",84.164,7,0.149,0.116
"Graduation","Champion",102.139,6,0.695,0.238
"Graduation","Stronger",103.992,10,0.408,0.153
"Graduation","I Wonder",191.385,0,0.125,0.0831
"Graduation","Good Life",82.962,1,0.439,0.346
"Graduation","Can't Tell Me Nothing",80.029,5,0.82,0.039
"Graduation","Barry Bonds",165.057,1,0.337,0.382
"Graduation","Drunk and Hot Girls",82.758,10,0.136,0.0285
"Graduation","Flashing Lights",90.482,6,0.386,0.0399
"Graduation","Everything I Am",80.23,8,0.151,0.265
"Graduation","The Glory",84.336,6,0.172,0.287
"Graduation","Homecoming",86.917,1,0.115,0.189
"Graduation","Big Brother",78.428,11,0.0642,0.259
"Graduation","Good Night",88.931,11,0.192,0.171
"Graduation","Good Morning",84.164,7,0.149,0.116
"Graduation","Champion",102.139,6,0.695,0.238
"Graduation","Stronger",103.992,10,0.408,0.153
"Graduation","I Wonder",191.385,0,0.125,0.0831
"Graduation","Good Life",82.962,1,0.439,0.346
"Graduation","Can't Tell Me Nothing",80.029,5,0.82,0.039
"Graduation","Barry Bonds",165.057,1,0.337,0.382
"Graduation","Drunk and Hot Girls",82.758,10,0.136,0.0285
"Graduation","Flashing Lights",90.482,6,0.386,0.0399
"Graduation","Everything I Am",80.23,8,0.151,0.265
"Graduation","The Glory",84.336,6,0.172,0.287
"Graduation","Homecoming",86.917,1,0.115,0.189
"Graduation","Big Brother",78.428,11,0.0641,0.259
"Graduation","Good Morning",169.845,9,0.14,0.13
"Graduation","Champion",102.157,6,0.694,0.226
"Graduation","Stronger",103.96,1,0.404,0.15
"Graduation","I Wonder",191.389,0,0.219,0.0854
"Graduation","Good Life",170.614,1,0.514,0.362
"Graduation","Can't Tell Me Nothing",80.041,5,0.689,0.0534
"Graduation","Barry Bonds",166.712,1,0.264,0.36
"Graduation","Drunk and Hot Girls",82.782,10,0.124,0.0285
"Graduation","Flashing Lights",90.486,6,0.405,0.0391
"Graduation","Everything I Am",80.471,8,0.169,0.256
"Graduation","The Glory",88.376,6,0.182,0.28
"Graduation","Homecoming",86.996,1,0.113,0.188
"Graduation","Big Brother",70.906,11,0.0758,0.25
"Graduation (Alternative Business Partners)","Good Morning",84.164,7,0.149,0.116
"Graduation (Alternative Business Partners)","Champion",102.139,6,0.695,0.238
"Graduation (Alternative Business Partners)","Stronger",103.992,10,0.408,0.153
"Graduation (Alternative Business Partners)","I Wonder",191.385,0,0.125,0.0831
"Graduation (Alternative Business Partners)","Good Life",82.962,1,0.439,0.346
"Graduation (Alternative Business Partners)","Can't Tell Me Nothing",80.029,5,0.82,0.039
"Graduation (Alternative Business Partners)","Barry Bonds",165.057,1,0.337,0.382
"Graduation (Alternative Business Partners)","Drunk and Hot Girls",82.758,10,0.136,0.0285
"Graduation (Alternative Business Partners)","Flashing Lights",90.482,6,0.386,0.0399
"Graduation (Alternative Business Partners)","Everything I Am",80.23,8,0.151,0.265
"Graduation (Alternative Business Partners)","The Glory",84.336,6,0.172,0.287
"Graduation (Alternative Business Partners)","Homecoming",86.917,1,0.115,0.189
"Graduation (Alternative Business Partners)","Big Brother",78.428,11,0.0641,0.259
"Graduation (Alternative Business Partners)","Can't Tell Me Nothing - Remix feat. Young Jeezy",79.901,5,0.613,0.0379
"Late Orchestration","Diamonds From Sierra Leone - Live At Abbey Road Studios",84.032,7,0.706,0.388
"Late Orchestration","Touch The Sky - Live At Abbey Road Studios",106.67,11,0.921,0.283
"Late Orchestration","Crack Music - Live At Abbey Road Studios",82.53,2,0.548,0.369
"Late Orchestration","Drive Slow - Live At Abbey Road Studios",87.707,3,0.116,0.333
"Late Orchestration","Through The Wire - Live At Abbey Road Studios",80.303,7,0.28,0.332
"Late Orchestration","Workout Plan - Live At Abbey Road Studios",117.872,2,0.655,0.181
"Late Orchestration","Heard 'Em Say - Live At Abbey Road Studios",94.344,10,0.972,0.234
"Late Orchestration","All Falls Down - Live At Abbey Road Studios",90.439,10,0.499,0.462
"Late Orchestration","Bring Me Down - Live At Abbey Road Studios",79.741,9,0.346,0.139
"Late Orchestration","Gone - Live At Abbey Road Studios",92.801,2,0.372,0.344
"Late Orchestration","Late - Live At Abbey Road Studios",79.451,10,0.666,0.304
"Late Orchestration","Jesus Walks - Live At Abbey Road Studios",77.084,3,0.444,0.457
"Late Orchestration","Gold Digger - AOL Sessions",92.253,1,0.136,0.389
"Late Registration","Wake Up Mr. West",73.121,10,0.0657,0.937
"Late Registration","Heard 'Em Say",95.067,7,0.128,0.165
"Late Registration","Touch The Sky",98.385,9,0.309,0.347
"Late Registration","Gold Digger",92.941,1,0.0554,0.348
"Late Registration","Skit #1",52.165,1,0.146,0.917
"Late Registration","Drive Slow",81.33,11,0.229,0.29
"Late Registration","My Way Home",86.969,8,0.0976,0.0408
"Late Registration","Crack Music",168.121,11,0.345,0.211
"Late Registration","Roses",97.714,3,0.108,0.0926
"Late Registration","Bring Me Down",111.266,6,0.595,0.0898
"Late Registration","Addiction",115.389,1,0.252,0.165
"Late Registration","Skit #2",66.512,11,0.164,0.946
"Late Registration","Diamonds From Sierra Leone - Remix",96.985,7,0.164,0.27
"Late Registration","We Major",84.59,11,0.045,0.125
"Late Registration","Skit #3",166.546,7,0.465,0.956
"Late Registration","Hey Mama",96.186,7,0.113,0.189
"Late Registration","Celebration",80.039,5,0.118,0.212
"Late Registration","Skit #4",118.732,10,0.148,0.873
"Late Registration","Gone",92.805,1,0.0699,0.262
"Late Registration","Diamonds From Sierra Leone - Bonus Track",121.226,7,0.306,0.264
"Late Registration","Late",69.814,3,0.295,0.155
"Late Registration","Wake Up Mr. West",79.146,10,0.0518,0.923
"Late Registration","Heard 'Em Say",95.058,7,0.129,0.17
"Late Registration","Touch The Sky",106.772,9,0.345,0.311
"Late Registration","Gold Digger",92.472,1,0.0653,0.338
"Late Registration","Skit #1",113.677,1,0.153,0.927
"Late Registration","Drive Slow",87.992,11,0.222,0.206
"Late Registration","My Way Home",86.916,8,0.0981,0.0345
"Late Registration","Crack Music",168.135,11,0.313,0.212
"Late Registration","Roses",97.703,3,0.109,0.0968
"Late Registration","Bring Me Down",111.281,6,0.616,0.0593
"Late Registration","Addiction",115.462,1,0.227,0.165
"Late Registration","Skit #2",149.766,1,0.168,0.924
"Late Registration","Diamonds From Sierra Leone - Remix",97.002,7,0.145,0.262
"Late Registration","We Major",170.27,11,0.117,0.158
"Late Registration","Skit #3",161.232,7,0.463,0.953
"Late Registration","Hey Mama",95.817,7,0.123,0.168
"Late Registration","Celebration",79.895,5,0.12,0.0832
"Late Registration","Skit #4",173.848,1,0.129,0.956
"Late Registration","Gone",92.719,1,0.0699,0.258
"Late Registration","Diamonds From Sierra Leone - Bonus Track",97.038,7,0.347,0.234
"Late Registration","Late",158.712,10,0.315,0.196
"Late Registration","Wake Up Mr. West",73.121,10,0.0657,0.937
"Late Registration","Heard 'Em Say",95.067,7,0.128,0.165
"Late Registration","Touch The Sky",98.385,9,0.309,0.347
"Late Registration","Gold Digger",92.941,1,0.0554,0.348
"Late Registration","Skit #1 (Kanye West/Late Registration)",52.165,1,0.146,0.917
"Late Registration","Drive Slow",81.33,11,0.229,0.29
"Late Registration","My Way Home",86.969,8,0.0976,0.0408
"Late Registration","Crack Music",168.121,11,0.345,0.211
"Late Registration","Roses",97.71,3,0.107,0.0943
"Late Registration","Bring Me Down",111.252,6,0.612,0.0777
"Late Registration","Addiction",115.383,1,0.252,0.165
"Late Registration","Skit #2 (Kanye West/Late Registration)",150.365,1,0.13,0.921
"Late Registration","Diamonds From Sierra Leone - Remix",96.985,7,0.164,0.27
"Late Registration","We Major",84.59,11,0.045,0.125
"Late Registration","Skit #3 (Kanye West/Late Registration)",166.546,7,0.465,0.956
"Late Registration","Hey Mama",96.186,7,0.113,0.189
"Late Registration","Celebration",80.039,5,0.118,0.212
"Late Registration","Skit #4 (Kanye West/Late Registration)",118.732,10,0.148,0.873
"Late Registration","Gone",92.805,1,0.0699,0.262
"Late Registration","Diamonds From Sierra Leone",121.226,7,0.306,0.264
"Late Registration","We Can Make It Better",96.928,11,0.142,0.0896
"Late Registration","Late",159.707,10,0.257,0.18
"The College Dropout","Intro",87.491,6,0.51,0.877
"The College Dropout","We Don't Care",83.155,11,0.247,0.181
"The College Dropout","Graduation Day",169.336,0,0.414,0.338
"The College Dropout","All Falls Down",91.03,8,0.139,0.484
"The College Dropout","I'll Fly Away",172.338,6,0.124,0.0289
"The College Dropout","Spaceship",178.068,5,0.573,0.19
"The College Dropout","Jesus Walks",87.312,3,0.317,0.323
"The College Dropout","Never Let Me Down",80.293,11,0.169,0.403
"The College Dropout","Get Em High",84.788,11,0.489,0.373
"The College Dropout","Workout Plan",115.114,1,0.688,0.925
"The College Dropout","The New Workout Plan",118.022,2,0.365,0.198
"The College Dropout","Slow Jamz",145.115,2,0.284,0.171
"The College Dropout","Breathe In Breathe Out",88.817,1,0.161,0.421
"The College Dropout","School Spirit Skit 1",164.25,8,0.352,0.95
"The College Dropout","School Spirit",84.81,5,0.236,0.21
"The College Dropout","School Spirit Skit 2",128.412,5,0.215,0.925
"The College Dropout","Lil Jimmy Skit",82.475,10,0.375,0.484
"The College Dropout","Two Words",84.649,6,0.217,0.265
"The College Dropout","Through The Wire",83.089,7,0.158,0.247
"The College Dropout","Family Business",93.691,1,0.392,0.21
"The College Dropout","Last Call",83.212,8,0.316,0.356
"The College Dropout","Intro",82.386,4,0.519,0.904
"The College Dropout","We Don't Care",83.1,2,0.24,0.195
"The College Dropout","Graduation Day",168.775,7,0.405,0.339
"The College Dropout","All Falls Down",91.105,8,0.153,0.464
"The College Dropout","I'll Fly Away",86.305,6,0.123,0.0282
"The College Dropout","Spaceship",178.12,10,0.612,0.162
"The College Dropout","Jesus Walks",87.277,6,0.293,0.391
"The College Dropout","Never Let Me Down - Album Version (Edited)",82.103,11,0.191,0.394
"The College Dropout","Get Em High",87.188,11,0.0921,0.354
"The College Dropout","Workout Plan",118.917,5,0.69,0.956
"The College Dropout","The New Workout Plan",118.022,2,0.352,0.199
"The College Dropout","Slow Jamz",145.076,2,0.309,0.173
"The College Dropout","Breathe In Breathe Out",89.33,1,0.164,0.485
"The College Dropout","School Spirit Skit 1",82.25,10,0.377,0.946
"The College Dropout","School Spirit",86.229,10,0.212,0.199
"The College Dropout","School Spirit Skit 2",127.135,1,0.224,0.915
"The College Dropout","Lil Jimmy Skit",89.921,10,0.392,0.469
"The College Dropout","Two Words",85.108,8,0.214,0.236
"The College Dropout","Through The Wire",82.999,7,0.161,0.217
"The College Dropout","Family Business",93.705,9,0.473,0.21
"The College Dropout","Last Call",87.849,8,0.366,0.328
"""A""","Stay At Home (feat. Future)",140.999,8,0.106,0.0969
"""A""","ATA",140.01,5,0.139,0.045
"""A""","Peace Sign",119.936,8,0.192,0.0453
"""A""","You Decide",139.937,1,0.119,0.0403
"""A""","Birthday",144.987,8,0.138,0.0985
"""A""","She Ain't Tell Ya",154.193,8,0.107,0.365
"""A""","Say What U Want",56.177,9,0.618,0.146
"""A""","Gift Shop (feat. Gunna)",127.015,5,0.078,0.0935
"Hard II Love","Need U",96.72,6,0.435,0.0544
"Hard II Love","Missin U",116.974,1,0.166,0.0593
"Hard II Love","No Limit (feat. Young Thug)",127.047,10,0.206,0.0611
"Hard II Love","Bump",124.97,0,0.128,0.0623
"Hard II Love","Let Me",115.008,7,0.141,0.112
"Hard II Love","Downtime",110.385,6,0.12,0.161
"Hard II Love","Crash",103.967,0,0.0919,0.0898
"Hard II Love","Make U A Believer",132.071,6,0.0885,0.159
"Hard II Love","Mind Of A Man",124.445,1,0.277,0.14
"Hard II Love","FWM",129.997,1,0.0953,0.0877
"Hard II Love","Rivals (feat. Future)",120.086,4,0.142,0.134
"Hard II Love","Tell Me",139.913,10,0.06,0.033
"Hard II Love","Hard II Love",136.852,0,0.288,0.0369
"Hard II Love","Stronger",119.352,6,0.189,0.141
"Hard II Love","Champions (from the Motion Picture ""Hands Of Stone"")",101.969,0,0.128,0.136
"Versus","Love 'Em All",140.43,0,0.341,0.101
"Versus","DJ Got Us Fallin' In Love (feat. Pitbull)",119.963,7,0.082,0.109
"Versus","Hot Tottie (feat. Jay-Z)",87.525,6,0.0928,0.286
"Versus","Lay You Down",120.053,8,0.0822,0.0419
"Versus","Lingerie",113.964,5,0.055,0.0676
"Versus","There Goes My Baby",154.887,9,0.0898,0.0933
"Versus","Get In My Car (feat. Bun B)",128.872,2,0.078,0.264
"Versus","Somebody to Love (feat. Justin Bieber) - Remix",129.909,9,0.78,0.0347
"Versus","Stranger",119.991,0,0.094,0.0315
"Here I Stand","Intro",175.795,4,0.257,0.0651
"Here I Stand","Love in This Club (feat. Young Jeezy)",140.012,0,0.167,0.0732
"Here I Stand","This Ain't Sex",111.988,1,0.027,0.137
"Here I Stand","Trading Places",146.005,0,0.156,0.0447
"Here I Stand","Moving Mountains",115.999,6,0.303,0.0316
"Here I Stand","What's Your Name (feat. will.i.am)",115.966,0,0.0603,0.0885
"Here I Stand","Prayer for You Interlude",125.061,9,0.263,0.0524
"Here I Stand","Something Special",99.046,9,0.109,0.301
"Here I Stand","Love You Gently",123.513,4,0.52,0.086
"Here I Stand","Best Thing (feat. Jay-Z)",173.417,8,0.412,0.335
"Here I Stand","Before I Met You",109.97,1,0.102,0.0594
"Here I Stand","His Mistakes",92.964,1,0.113,0.0307
"Here I Stand","Appetite",132.712,3,0.174,0.0603
"Here I Stand","What's a Man to Do",98.002,0,0.201,0.125
"Here I Stand","Lifetime",136.924,9,0.0694,0.0952
"Here I Stand","Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",138.893,1,0.146,0.113
"Here I Stand","Here I Stand",119.796,5,0.24,0.0461
"Here I Stand","Will Work for Love - f/k/a Hidden Bonus Track",85.017,0,0.0945,0.0261
"8701","Intro-lude 8701",56.594,6,0.0958,0.0574
"8701","U Remind Me",93.985,6,0.254,0.0782
"8701","I Don't Know (feat. P. Diddy)",98.019,0,0.0407,0.168
"8701","Twork It Out",89.973,6,0.0766,0.0526
"8701","U Got It Bad",124.037,1,0.0733,0.03
"8701","If I Want To",97.317,2,0.0458,0.0568
"8701","I Can't Let U Go",97.967,10,0.0278,0.169
"8701","U Don't Have to Call",100.005,1,0.0304,0.0459
"8701","Without U - Interlude",87.413,10,0.196,0.0721
"8701","Can U Help Me",120.049,8,0.307,0.0348
"8701","How Do I Say",87.958,8,0.323,0.0463
"8701","Hottest Thing",93.966,9,0.101,0.081
"8701","Good Ol' Ghetto",144.17,9,0.215,0.0526
"8701","U-Turn",90.989,5,0.213,0.17
"8701","U R The One",109.037,5,0.359,0.0699
"Live","My Way",93.16,7,0.863,0.104
"Live","Think of You",95.941,10,0.275,0.0389
"Live","Come Back",94.855,7,0.0848,0.115
"Live","Just Like Me",175.639,2,0.899,0.0615
"Live","Don't Be Cruel - Intro",88.679,1,0.412,0.0458
"Live","Every Little Step",109.886,1,0.313,0.0462
"Live","Rock Wit'cha",155.165,9,0.199,0.0723
"Live","Roni",155.353,9,0.156,0.0698
"Live","Pianolude",104.199,8,0.915,0.0391
"Live","I Need Love",177.3,5,0.112,0.0941
"Live","Tender Love",71.639,8,0.747,0.0481
"Live","Bedtime - Live",158.91,8,0.847,0.05
"Live","Nice & Slow - Live",121.86,8,0.909,0.19
"Live","You Make Me Wanna... - Live",163.838,8,0.927,0.321
"Live","My Way - JD's Remix w/ JD",89.989,7,0.592,0.0974
"Live","Nice & Slow - B-Rock's Basement Mix",133.992,8,0.121,0.0613
"Live","You Make Me Wanna... - Tuff & Jam Dance Mix",123.086,8,0.0313,0.0542
"My Way","You Make Me Wanna...",164.088,5,0.0945,0.0539
"My Way","Just Like Me",84.968,7,0.0643,0.224
"My Way","Nice & Slow",121.913,5,0.3,0.122
"My Way","Slow Jam (feat. Monica)",127.925,8,0.054,0.0311
"My Way","My Way",90.079,5,0.0509,0.136
"My Way","Come Back",91.042,7,0.5,0.0611
"My Way","I Will",58.006,9,0.106,0.0469
"My Way","Bedtime",79.463,1,0.105,0.0239
"My Way","One Day You'll Be Mine",79.977,11,0.125,0.0713
"My Way","You Make Me Wanna... - Extended Version",82.035,5,0.0908,0.0681
"Usher","I'll Make It Right",179.93,9,0.153,0.0341
"Usher","Interlude 1",149.546,10,0.333,0.0341
"Usher","Can U Get Wit It",124.356,5,0.333,0.0628
"Usher","Think Of You",93.105,0,0.0537,0.0388
"Usher","Crazy",138.641,10,0.0589,0.0408
"Usher","Slow Love",169.805,8,0.0619,0.0577
"Usher","The Many Ways",76.938,9,0.0947,0.0502
"Usher","I'll Show You Love",90.206,11,0.0402,0.0459
"Usher","Interlude 2 (Can't Stop)",81.547,9,0.0856,0.0279
"Usher","Love Was Here",134.035,8,0.0802,0.0282
"Usher","Whispers",74.154,1,0.239,0.101
"Usher","You Took My Heart",80.27,4,0.0901,0.0335
"Usher","Smile Again",140.136,10,0.128,0.0332
"Usher","Final Goodbye",92.816,11,0.0813,0.0244
