"SOURCE","TARGET","tweet_number"
"rebekah930","Thomas1774Paine",8169
"rebekah930","tpeshel1234",8169
"rmack2x","littlemsgooner",8170
"rmack2x","johnpilger",8170
"TMA62","BillGates",8171
"TMA62","YouTube",8171
"MisterD641","piersmorgan",8172
"DrEtiquette","BillGates",8173
"DrEtiquette","YouTube",8173
"VdarknessF","VdarknessF",8175
"VdarknessF","Thomas1774Paine",8175
"VdarknessF","tpeshel1234",8175
"Paula724299784","YouTube",8177
"redpillmonster","HenryMakow",8178
"Out_Of_Phase_","TheSun",8179
"Out_Of_Phase_","TheSun",8180
"EDemexit","YouTube.",8182
"Emman25231","YouTube",8184
"Preciou20225606","BillGates",8186
"Preciou20225606","YouTube",8186
"M1NDB3ND3R1","Ilhan",8189
"davecar13","ChanelRion",8192
"davecar13","realDonaldTrump",8192
"davecar13","jennfranconews",8192
"davecar13","OANN",8192
"ipreetgsanand","YouTube",8193
"St3llaNova","YouTube",8195
"CZ4ever60","BillGates",8196
"CZ4ever60","YouTube",8196
"wonderfl8","BillGates",8197
"wonderfl8","YouTube",8197
"lcasashildeshe1","TheCollectiveQ",8198
"wallaceperreau1","BillGates",8199
"wallaceperreau1","YouTube",8199
"izzyr19594972","BillGates",8200
"izzyr19594972","YouTube",8200
"boxersforlife","boxersforlife",8202
"Heartsinrepair","YouTube.",8203
"Heartsinrepair","realDonaldTrump",8203
"wornduglsgraves","BillGates",8209
"wornduglsgraves","YouTube",8209
"DaHonestyPolicy","DaHonestyPolicy's",8210
"DaHonestyPolicy","DaHonestyPolicy's",8211
"DaHonestyPolicy","DaHonestyPolicy's",8212
"DaHonestyPolicy","DaHonestyPolicy's",8215
"PennslytckySue","BeesNotyurs",8216
"PennslytckySue","washingtonpost",8216
"AngelaZimba","YouTube",8217
"BlessmanKris","DrJudyAMikovits",8218
"cyborgkilla","KTHopkins",8219
"cyborgkilla","cyborgkilla",8219
"1ThingIsNeedful","russtophocles",8221
"1ThingIsNeedful","1ThingIsNeedful",8221
"1ThingIsNeedful","MediumGrace",8221
"1ThingIsNeedful","99freemind",8221
"Saltedslug382","AggelosCapital",8224
"Saltedslug382","mitchellvii",8224
"Lynn73136553","BillGates",8225
"Lynn73136553","YouTube",8225
"ThreeperG","JackPosobiec",8228
"EtteTrump","boxersforlife",8230
"FannaReal","BillGates",8231
"FannaReal","YouTube",8231
"SmythJimmy","KTHopkins",8233
"SmythJimmy","cyborgkilla",8233
"Kimmers_59","BillGates",8236
"Kimmers_59","YouTube",8236
"PalPal67","BillGates",8239
"PalPal67","YouTube",8239
"Toni848Toni","Ilhan",8240
"stargazer_dance","M2Madness",8242
"PeterECassidy","BillGates",8243
"PeterECassidy","YouTube",8243
"mendosuz","GavinNewsom",8244
"Jaygold09708393","BBCNews",8249
"Jaygold09708393","ITV",8249
"Jaygold09708393","Telegraph",8249
"Jaygold09708393","DailyMailUK",8249
"Jaygold09708393","piersmorgan",8249
"Jaygold09708393","Channel4News",8249
"Jaygold09708393","channel5_tv",8249
"Jaygold09708393","EndUKLockdown",8252
"Jaygold09708393","Travis_Kling",8256
"ShredderEddie","gtconway3d",8259
"MG13309180","BillGates",8261
"MG13309180","YouTube",8261
"GRouston","BillGates",8262
"GRouston","YouTube",8262
"MrsSkulliesBass","BillGates",8263
"MrsSkulliesBass","YouTube",8263
"lilred780","MikkiWillis",8264
"lilred780","DrJudyAMikovits.",8264
"lilred780","amythegrayt1",8265
"lilred780","AlexBerenson",8265
"lilred780","realDonaldTrump",8265
"ann3964","BillGates",8269
"ann3964","YouTube",8269
"FrontierAviator","BillGates",8270
"FrontierAviator","YouTube",8270
"5TimesTickin","Ilhan",8273
"Cliftonk0728","YouTube",8274
"CarlaCoonAuthor","1GigiSims",8276
"ChristieFitzma1","BillGates",8277
"ChristieFitzma1","YouTube",8277
"toadmedicine","BillGates",8279
"toadmedicine","YouTube",8279
"dt6353","YouTube",8282
"JKato3333","YouTube",8284
"mamere17","realDonaldTrump",8285
"mamere17","EntheosShines",8285
"mamere17","M_RevereUSA",8285
"mamere17","mitchellvii",8285
"jamescr66130729","plandemic",8287
"0Vasil","YouTube",8288
"IamledbyFAITH","BillGates",8289
"IamledbyFAITH","YouTube",8289
"SolidRockDef","FOX16News",8292
"SolidRockDef","CDCgov",8292
"NancyCardenuto","YouTube",8293
"PamelaG60735998","martingeddes",8297
"surfbrainwaves","gaitanalyst",8298
"surfbrainwaves","gaitanalyst",8298
"WarofRoses2020","BillGates",8300
"WarofRoses2020","YouTube",8300
"iamkasia_","bbclornag",8301
"iamkasia_","BBCScotlandNews",8301
"Martinjelfs","AkiraChanArts",8303
"Mary620497","BillGates",8304
"Mary620497","YouTube",8304
"janalee65","BillGates",8305
"janalee65","YouTube",8305
"boatguy12","BenjaminABock",8306
"Danny13695419","YouTube",8307
"beatricetrumpy2","BillGates",8308
"beatricetrumpy2","YouTube",8308
"julieann_wo","BillGates",8309
"julieann_wo","YouTube",8309
"dmt_experiment","YouTube",8310
"toanangel108","realDonaldTrump",8312
"_chancer_","PrisonPlanet",8313
"_chancer_","MeltdownWRIF",8314
"PartisanFront","BillGates",8315
"PartisanFront","YouTube",8315
"Jaxluck2020","BillGates",8316
"Jaxluck2020","YouTube",8316
"anniealbers1108","AkiraChanArts",8318
"Demander9","Demander9",8320
"tenareten70","BillGates",8321
"tenareten70","YouTube",8321
"kjhare9","formerbondgirl",8323
"kjhare9","Bamainmyheart",8323
"kjhare9","realDonaldTrump",8323
"kjhare9","YouTube",8323
"kjhare9","fauxartisan",8324
"kjhare9","species_x",8324
"kjhare9","Annakhait",8324
"kjhare9","DrewHolden360",8325
"kjhare9","nolanwehby",8325
"kjhare9","RepJayapal",8325
"kjhare9","hyland114",8326
"kjhare9","GMcmahon18",8326
"kjhare9","GOPLeader",8326
"kjhare9","realDonaldTrump",8326
"kjhare9","Stevegaston18",8327
"ProudQchick","YouTube",8328
"ProudQchick","YouTube",8329
"JamesJtgerard","EverBills4",8330
"JamesJtgerard","B26Rick",8330
"JamesJtgerard","cris22nyc",8330
"JamesJtgerard","KashJackson2018",8330
"JamesJtgerard","SenSchumer",8330
"Sheila42414249","BillGates",8332
"Sheila42414249","YouTube",8332
"MPAcosta7777","BillGates",8333
"MPAcosta7777","YouTube",8333
"2604FILL","BillGates",8334
"2604FILL","YouTube",8334
"OpTIM_ism","reallygraceful",8335
"StimelaLetladi","Demander9",8338
"ugotGod","BreeNewsome",8352
"Andee20165","BillGates",8363
"Andee20165","YouTube",8363
"ChristophGottel","NoorAlHaqiqa",8364
"DianeMDeath","BillGates",8365
"DianeMDeath","YouTube",8365
"JRandal01","BillGates",8366
"JRandal01","YouTube",8366
"RODFP1","Rectitude20",8367
"ReenyNY","LoriPow73",8371
"LadyM3033","Caparosa52",8374
"LadyM3033","conciousness777",8374
"LadyM3033","leahlaw23536852",8374
"LadyM3033","NoorAlHaqiqa",8375
"LadyM3033","JaceyJay1",8376
"LadyM3033","AnonymousSage1",8376
"LadyM3033","Winter7une",8376
"LadyM3033","Razkles",8376
"LadyM3033","whereangelsdare",8376
"LadyM3033","Fredthefish2",8376
"LadyM3033","Boots93059615",8376
"LadyM3033","USlawreview",8376
"LadyM3033","AniloDiako",8376
"LadyM3033","End_TheFederalR",8376
"LadyM3033","Dragonsoul9Fire",8376
"LadyM3033","cjsienna55",8376
"LadyM3033","ILLUMINATIKILL5",8376
"LadyM3033","idonotComply",8376
"LadyM3033","Lukewearechange",8376
"LadyM3033","AngeloJohnGage",8376
"LadyM3033","Know_More_News",8376
"LadyM3033","Obzerver77",8376
"LadyM3033","OhRoyalOne",8376
"LadyM3033","Urylle",8376
"LadyM3033","ThomasHansson14",8376
"LadyM3033","Trutherbotanyo2",8376
"LadyM3033","bs_doe",8376
"LadyM3033","BillGates",8376
"LadyM3033","21/2O3O",8376
"Hindsfeetinhig4","Ilhan",8377
"RLiberalskiddin","BillGates",8379
"RLiberalskiddin","YouTube",8379
"tommyjdesimone","BillGates",8384
"tommyjdesimone","YouTube",8384
"PiperNook2","BillGates",8385
"PiperNook2","YouTube",8385
"nolanwehby","DrewHolden360",8386
"nolanwehby","nolanwehby",8386
"nolanwehby","RepJayapal",8386
"Tezlin18","TheJusticeDept",8387
"Tezlin18","GovernorTomWolf",8387
"Tezlin18","TomWolfPA",8387
"4TLove229","BillGates",8389
"4TLove229","YouTube",8389
"RobertMDahlia","BillGates",8390
"RobertMDahlia","YouTube",8390
"lv4myctry","YouTube",8392
"LLViola","BillGates",8393
"LLViola","YouTube",8393
"crzymom110","BillGates",8394
"crzymom110","YouTube",8394
"Marie76431664","DrJudyAMikovits",8395
"Marie76431664","DemocratFed",8395
"Marie76431664","realDonaldTrump",8395
"Marie76431664","TinaAguayotv",8395
"realbrianthony","BillGates",8396
"realbrianthony","YouTube",8396
"plc01348304","BillGates",8397
"plc01348304","YouTube",8397
"RyderLong2","YouTube",8400
"MKrazna","BillGates",8402
"MKrazna","YouTube",8402
"RoeMasterNYCity","BillGates",8403
"RoeMasterNYCity","YouTube",8403
"Sarahsh54402621","BillGates",8404
"Sarahsh54402621","YouTube",8404
"auntkaty","BillGates",8406
"auntkaty","YouTube",8406
"evsanson","BillGates",8407
"evsanson","YouTube",8407
"RoBud2u","BillGates",8408
"RoBud2u","YouTube",8408
"gburns2580","RealDavidHogg",8410
"bella4ma","YouTube",8412
"realdaggyiii","BillGates",8413
"realdaggyiii","YouTube",8413
"ScarlettOneFive","BillGates",8414
"ScarlettOneFive","YouTube",8414
"bird_hatter","SenSanders",8415
"bird_hatter","cenkuygur",8416
"BernardKerik","BillGates",8418
"BernardKerik","YouTube",8418
"TODORGSD","YouTube",8421
"LiveFreeQrDie","SquawkCNBC",8422
"LiveFreeQrDie","CNBC",8422
"LiveFreeQrDie","ScottGottliebMD",8422
"LiveFreeQrDie","NVGOP",8423
"V1778","KTHopkins",8424
"GiveAHoottoo","YouTube",8425
"Roblando38","YouTube",8427
"GniotTheGreat","Peoples_Pundit",8430
"GniotTheGreat","gatewaypundit",8430
"clashgany12","dansiddons4",8434
"clashgany12","AVoiceNews",8434
"clashgany12","EllaCoreleone",8435
"clashgany12","clashgany12",8435
"riogolde","Gaia_Eternal",8437
"_17410742","KTHopkins",8438
"_17410742","SkyNews",8439
"pip_reaper","mitchellvii",8441
"Stonekeeper3","TheJusticeDept",8442
"Stonekeeper3","GovernorTomWolf",8442
"Stonekeeper3","TomWolfPA",8442
"BlahBla34728096","freenationtoday",8448
"BlahBla34728096","LordBrexit",8448
"helenabirgitta","YouTube",8451
"StephArm69","realDonaldTrump",8454
"merahza","TheEconomist",8456
"merahza","1843mag",8456
"LisaFrideborg","YouTube",8463
"floridadw39","YouTube",8465
"PlugaruPaula","YouTube",8473
"sherylw59","TheCollectiveQ",8474
"OregonTE","reality_bombs",8475
"OregonTE","HenryPersephone",8475
"OregonTE","CNN",8475
"OregonTE","StCollinson",8475
"jujuxoxo","YouTube",8476
"stillck11","stillck11",8481
"stillck11","MailOnline",8481
"fit4queen","DrJudyAMikovits",8482
"fit4queen","DemocratFed",8482
"fit4queen","realDonaldTrump",8482
"fit4queen","TinaAguayotv",8482
"Tinabina628","realDonaldTrump",8484
"Tinabina628","EntheosShines",8484
"Tinabina628","M_RevereUSA",8484
"Tinabina628","mitchellvii",8484
"ImadRykiel","BrunoLeMaire}",8485
"ImadRykiel","BillGates}.",8485
"17Truther","DudaPhillis",8493
"17Truther","Kerri88313965",8493
"17Truther","POTUS",8493
"17Truther","DrJudyAMikovits",8494
"17Truther","YouTube",8494
"VHayek214","YouTube",8498
"debbiemillerPT","YouTube",8499
"IRSoonerFan","YouTube",8502
"dswenor916","Brain1Rn",8504
"dswenor916","realDonaldTrump",8504
"aussiefortrump1","hucklebee_sarah",8506
"RedPillKen","HenryMakow",8512
"Free_Speech12","SGTreport⁩",8514
"JohnHan1776","Pink_About_it",8515
"o0KeepitReal0o","psyQologist",8516
"BertoJongman100","YouTube",8521
"KeithMillerMor1","cabinetofficeuk",8526
"KeithMillerMor1","BritishArmy",8526
"KeithMillerMor1","NHSMillion",8527
"Churchmom8","Seik666",8531
"Churchmom8","NateBrian3",8531
"Churchmom8","RepStevenSmith",8531
"Churchmom8","RepAdamSchiff",8531
"JoshuaHerpolsh3","dkearnsjr",8536
"JoshuaHerpolsh3","ScudderGen",8536
"JoshuaHerpolsh3","bdk1521",8536
"swatson69","BuckSexton",8537
"Kimona68672915","maureengray0108",8538
"Kimona68672915","WhiteHouse",8538
"Kimona68672915","realDonaldTrump",8538
"SunshineMntn","YouTube",8540
"SunshineMntn","YouTube",8541
"InwonerL","robertjensen",8545
"InwonerL","NorthmanTrader",8546
"joonmedina","stillck11",8549
"joonmedina","MailOnline",8549
"chbstone2","AxelSavage4",8550
"chbstone2","JohnLeksander",8550
"chbstone2","LawranceWillia2",8550
"chbstone2","undrcovrbrovr",8550
"chbstone2","RickyBobby_USA",8550
"chbstone2","MonicaPerezShow",8550
"chbstone2","gvj50",8550
"chbstone2","CONSMILITIA",8550
"chbstone2","chbstone2",8550
"chbstone2","NotSweetDeeSez",8550
"chbstone2","RadioFarSide",8550
"Mhaphe1","SizweLo",8552
"prokoma2","YouTube",8553
"petey49398784","YouTube",8554
"CredoinDeum7","martingeddes",8561
"JoeSmit89375379","morningmika",8563
"CarlBotha2","Proven_Right",8564
"sweetrox76","YouTube",8568
"kathaleend12","YouTube",8570
"truth_seeker_85","DrJudyAMikovits",8571
"truth_seeker_85","YouTube",8571
"nine_father","looseseal4",8572
"nine_father","GovBillLee",8572
"Disgoblue24","Proven_Right",8573
"john_jakester","SPhilip18",8578
"ani_daly","Lrihendry",8579
"PJMoore1958","CasparKashkin",8582
"PJMoore1958","velocirapture23",8582
"PJMoore1958","o_rips",8582
"PJMoore1958","BusyDrT",8582
"PJMoore1958","rsbellmedia",8582
"more2mm","PeterMacKay",8583
"more2mm","fordnation",8583
"AmericanPrivil2","Rectitude20",8584
"realTonyCaravan","StarDeplorable",8586
"realTonyCaravan","MorrisJ65",8587
"realTonyCaravan","POTUS",8587
"nandana_45","LordBrexit",8590
"ccfortruth","SteveScalise",8593
"ccfortruth","realDonaldTrump",8593
"Kikuyukuyu","YouTube",8597
"H50Johnny","andrewbostom's",8598
"sibelhodge","UKgovt",8603
"soulfuldove1","YouTube",8604
"jiujitsubear2","YouTube",8610
"jiujitsubear2","LegendaryEnergy",8610
"jiujitsubear2","YouTube",8611
"Lalawor86273129","LordBrexit",8616
"Okthenmate2","defactohistory",8619
"Okthenmate2","MotherFreds",8619
"Okthenmate2","Reuters",8619
"shahscot","TheCollectiveQ",8621
"shahscot","JimericanTweets",8628
"shahscot","gemmaod1",8630
"shahscot","billgates",8634
"MarieAnnNewman","ChuckCallesto",8639
"Spunkysdad57","POTUS",8640
"TanoPasman15","Valerie10402010",8648
"TanoPasman15","Anon_decoder",8648
"TanoPasman15","LordBrexit",8649
"User_Name_Null","YouTube",8651
"HousesLostTrib1","CasparKashkin",8652
"HousesLostTrib1","velocirapture23",8652
"HousesLostTrib1","o_rips",8652
"HousesLostTrib1","BusyDrT",8652
"HousesLostTrib1","rsbellmedia",8652
"MsLisaSmyth1","YouTube",8654
"grafadolf2","YouTube",8655
"Richard40878465","t",8658
"SheenMalcolm","BorisJohnson",8660
"TheMizTee","DrJudyAMikovits",8666
"LtdDcm","YouTube",8668
"RaymondHardy15","Rectitude20",8670
"TC_Ohio","scan_noel",8672
"TC_Ohio","kate_awakening",8672
"SnowFlake2Water","Orcusa1",8674
"SnowFlake2Water","katrina_wiser",8674
"SnowFlake2Water","AdamSchiff",8674
"klonekiller","YouTube",8688
"dbenj11","ScottMorrisonMP",8691
"MorrisJ65","MorrisJ65",8693
"MorrisJ65","POTUS",8693
"Intergalactic_J","ABC7Chicago",8695
"AboutteMadame","LucieLaurier",8700
"largejack1000","LordBrexit",8706
"scott_lachance","Ilhan",8709
"rugbytildeath","KashJackson2018",8710
"rugbytildeath","JoeBiden",8710
"lmichele_one","lmichele_one",8711
"lmichele_one","suspendedforno3",8711
"lmichele_one","SSG_PAIN",8711
"lmichele_one","Scavino45",8711
"lmichele_one","WhiteHouse",8711
"lmichele_one","realDonaldTrump",8711
"lmichele_one","DevinNunes",8711
"lmichele_one","Jim_Jordan",8711
"lmichele_one","SecretService",8711
"JohnOak14879483","LordBrexit",8713
"TrumpsWay","vdare",8715
"DanuV11","AlbertoThomas",8718
"ally_gardener","heresiologist",8719
"ally_gardener","AlexBerenson",8719
"LibertatemFirst","DrJudyAMikovits",8720
"LibertatemFirst","realDonaldTrump",8720
"LibertatemFirst","TinaAguayotv",8720
"LibertatemFirst","DrJudyAMikovits",8720
"badfish_cc","$1k",8722
"Darknessdestro7","mkingscott",8724
"Darknessdestro7","Day72846931",8724
"Darknessdestro7","James197919",8724
"Darknessdestro7","BorisJohnson",8724
"Darknessdestro7","Day72846931",8725
"Darknessdestro7","mkingscott",8725
"Darknessdestro7","James197919",8725
"Darknessdestro7","BorisJohnson",8725
"peermamode","AkiraChanArts",8726
"mymeditrax","martingeddes",8727
"mymeditrax","realDonaldTrump",8727
"mymeditrax","johncardillo",8728
"mymeditrax","LindyJo_74",8729
"mymeditrax","JoeFreedomLove",8729
"mymeditrax","DeplorableChoir",8729
"mymeditrax","realDonaldTrump",8729
"mymeditrax","LankLondon",8730
"mymeditrax","WillieWholeSlew",8731
"mymeditrax","HeatherNotABot",8731
"mymeditrax","DanScavino",8731
"ThePeoplesPoet6","ManCityHelp",8732
"ThePeoplesPoet6","uksciencechief",8733
"ThePeoplesPoet6","ManCityHelp",8734
"ThePeoplesPoet6","ManCity",8734
"ThePeoplesPoet6","MattHancock",8734
"KeithWilliams05","Keir_Starmer",8736
"KeithWilliams05","DavidLammy",8736
"twynky","YouTube",8738
"max4metals","eileeniorio",8739
"max4metals","Phoenix_Firez",8739
"max4metals","NYGovCuomo",8739
"lorikaye","realdonaldtrump",8746
"lorikaye","YouTube",8746
"KingsKid4321","YouTube",8749
"watchman73","wordpressdotcom",8753
"delly718","CyrusAParsa1",8756
"delly718","realDonaldTrump",8756
"skrapill","NBCNews",8757
"moengkg","SizweLo",8759
"PaulEva93416111","LordBrexit",8760
"BlackMirror1776","_saltycrystal",8761
"BritAsianinJap","redheadmom8",8763
"reeves3915","reeves3915",8766
"reeves3915","lizzy16427",8766
"Lion8291","CyrilRamaphosa",8769
"defactohistory","MotherFreds",8772
"defactohistory","Reuters",8772
"AmericoStone","MarkDice",8774
"AmericoStone","CNN",8774
"AmericoStone","Markdice",8774
"MAGAMuscleMan","realDonaldTrump",8777
"Km9912","YouTube",8781
"WiscDemocracy","Inevitable_ET",8783
"GaryMathew4","YouTube",8787
"ThisisM51285595","LordBrexit",8790
"Michell36530944","YouTube",8791
"jack22292419","DC_Draino",8792
"jack22292419","planoldtired",8793
"jack22292419","GregAbbott_TX",8793
"RYissl","JoeTalkShow",8795
"RYissl","johncardillo",8795
"Ron72925727","Ilhan",8799
"Ron72925727","MiskwahyaAgwamo",8800
"appliantologist","YouTube",8801
"outtoFennario","chicagosmayor",8804
"ScotslassQ","TheCollectiveQ",8807
"hbeeeme","LordBrexit",8809
"liberty4nz","MatthewHootonNZ",8814
"liberty4nz","democracymum",8816
"liberty4nz","wiggley_dale",8816
"liberty4nz","thebradfordfile",8817
"liberty4nz","FrontierAviator",8817
"liberty4nz","hamishpricenz",8818
"liberty4nz","catsheehan1",8818
"liberty4nz","JessicaFoxNZ",8819
"liberty4nz","patrickgowernz",8819
"liberty4nz","minhealthnz",8819
"Hap0723","KTHopkins",8822
"BlackLotusMedia","realDonaldTrump",8826
"BlackLotusMedia","elonmusk",8826
"BlackLotusMedia","Snowden",8826
"BlackLotusMedia","GeorgePapa19",8826
"BlackLotusMedia","JuliaDavisNews",8827
"BlackLotusMedia","DerekSloanCPC",8828
"my90dayfatloss","Resist2Exist313",8829
"my90dayfatloss","YouTube",8830
"VLabarum","nycHealthy",8832
"kaspar992","YouTube",8833
"hbmobxxx","Lumberist",8837
"HiFiWhiPhi","YouTube",8840
"RedinVa2","Rightwing_Vet",8842
"RedinVa2","ruthken33927114",8842
"ogo2404","YouTube",8843
"EmmaHoShing","OnEdgeOfWonder",8844
"EmmaHoShing","KateShemirani",8844
"EmmaHoShing","ron_backhouse",8844
"cindyhaworth5","RealEricCarmen",8846
"retchko6","pcarroll5",8849
"retchko6","JustmeRobW",8849
"retchko6","DavyCro78626560",8849
"retchko6","gregbc58",8849
"retchko6","LydiaRoseLedger",8849
"retchko6","MeltdownWRIF",8849
"itiskatsch","daswasfehlt",8851
"randallrichman","YouTube",8852
"Rosemar42894219","Q172018",8854
"Rosemar42894219","WelshPatriot74",8854
"Rosemar42894219","realDonaldTrump",8854
"jacqui393","YouTube",8864
"CamdenCrier","YouTube",8865
"rb25uk","TruthHammer888",8866
"rb25uk","BurnedSpy34",8866
"oohincensed","_i0n",8867
"oohincensed","LeanneWood",8867
"keithdahacker","Wokeman8",8868
"keithdahacker","Princes79842591",8868
"santosrepublic","BillGates",8869
"Umamanjulal","narendramodi",8870
"Umamanjulal","BSYBJP",8870
"Umamanjulal","RahulGandhi",8870
"Umamanjulal","ZeeNewsEnglish",8870
"Umamanjulal","ndtv",8870
"Umamanjulal","avidandiya",8870
"Umamanjulal","AmitShah",8870
"Umamanjulal","RanaAyyub",8870
"Umamanjulal","republic",8870
"dawngo18","KTHopkins",8871
"VenturaMagazine","YouTube",8872
"humismus","NYCMayor",8873
"EPA431P2","realDonaldTrump",8875
"EPA431P2","realDonaldTrump",8876
"RobHutchinson8","debbiejustdoes",8877
"RobHutchinson8","MYANC",8877
"SunshineLK10","YouTube",8879
"AndyGer6","LordBrexit",8883
"smtslt","NorthmanTrader",8885
"ethansimmons111","realDonaldTrump",8887
"ChloeBellaMia","YouTube",8890
"Lenkuh","parryknisely",8893
"joegermanosr","TruthofCOVID19",8894
"joegermanosr","JamesOKeefeIII",8894
"joegermanosr","nytimes",8894
"joegermanosr","washingtonpost",8894
"joegermanosr","Wytedvyl",8895
"joegermanosr","Wytedvyl",8898
"Charlie_Trader","YouTube",8899
"kreuger","BusyDrT",8900
"_theredpill_","CNN",8902
"TSchmoll","thebradfordfile",8903
"TSchmoll","wisdom1953",8903
"Sacerdotus","nycHealthy",8904
"2020Wsm","BorisJohnson",8905
"Lightfootspirit","YouTube",8906
"LeeGaryGoddard3","news_slv",8908
"LeeGaryGoddard3","LeeGaryGoddard3",8908
"LeeGaryGoddard3","TJ49293165",8908
"LeeGaryGoddard3","iceni_rising",8908
"EvilKenEvil3","YouTube",8913
"teresaevans25","news_slv",8919
"teresaevans25","LeeGaryGoddard3",8919
"teresaevans25","TJ49293165",8919
"teresaevans25","iceni_rising",8919
"DrKiumars","BusyDrT",8922
"Tweetspice","morningmika",8925
"TempleOfMan","Oregonian",8932
"LexyMarconi","DrJudyAMikovits",8937
"LexyMarconi","realDonaldTrump",8937
"Sharkusmore","BorisJohnson",8942
"Beautiful_Souls","DrJudyAMikovits",8943
"Beautiful_Souls","YouTube",8943
"2Christo_","DrJudyAMikovits",8945
"2Christo_","YouTube",8945
"PDQuercetum","KTHopkins",8947
"JerryODell18","Ilhan",8948
"QuestionMore3","fionamflanagan1",8953
"QuestionMore3","LewaViti",8953
"QuestionMore3","davidicke",8954
"QuestionMore3","EsotericExposal",8955
"QuestionMore3","LewaViti",8955
"Elizabet201207","YouTube",8959
"BreezysBest","Yolo304741",8960
"BreezysBest","kate_awakening",8960
"vocaldistrict","DrJudyAMikovits",8966
"vocaldistrict","JuliaHB1",8966
"vocaldistrict","Iromg",8966
"vocaldistrict","talkRADIO",8966
"vocaldistrict","GerardBattenUK",8966
"vocaldistrict","Jacob_Rees_Mogg",8966
"vocaldistrict","realDonaldTrump",8966
"vocaldistrict","IainDale",8966
"vocaldistrict","MPIainDS",8966
"OyezOyezTribune","DrJudyAMikovits",8967
"OyezOyezTribune","realDonaldTrump",8967
"DianeSeffron","YouTube",8969
"DianeSeffron","RealCandaceO",8969
"DianeSeffron","realDonaldTrump",8969
"DianeSeffron","RealJamesWoods",8969
"DianeSeffron","ScottPresler",8969
"DianeSeffron","BrandonStraka",8969
"DianeSeffron","dbongino",8969
"DianeSeffron","BrandonStraka",8969
"lakshmii168","YouTube",8970
"Charity72503224","YouTube",8971
"Arron27149086","ScottMorrisonMP",8974
"NomaNescio","Leonine35",8976
"NomaNescio","NeilClark66",8976
"wpanswersnow","YouTube",8977
"golfnutian","YouTube",8982
"victorykn","nypost",8983
"malgratdemar","LordBrexit",8985
"youdsyM3","KTHopkins",8986
"AmandaAMcKim1","chicagosmayor",8987
"Shantifunke","YouTube",8988
"kelly_barfield","TheCollectiveQ",8989
"notasheep201","billgates",8991
"majormelody169","donohue_rebekah",8992
"K540B","YouTube",8994
"Pink_Chinasa","channelstv",8995
"Pink_Chinasa","DrTedros",8995
"Pink_Chinasa","CIJ_ICJ",8995
"BenWhittingham2","BenWhittingham2",9000
"BenWhittingham2","ds13_manon",9000
"BenWhittingham2","BorisJohnson",9000
"scottambrose10","LordBrexit",9004
"RyszardM71","LordBrexit",9005
"JanSummersalt","HappyPawsTreats",9008
"JanSummersalt","mpsmithnews",9008
"diannawolfe13","YouTube",9016
"itooamontheweb","MaryamHenein",9017
"itooamontheweb","KassandraKitson",9017
"TresaTutu","YouTube",9018
"mclhr21","LordBrexit",9019
"Marion_MarieLC","SaraCarterDC",9021
"Marion_MarieLC","SidneyPowell1",9021
"Marion_MarieLC","SaraCarterDC",9021
"vibrations111","LordBrexit",9022
"goodinohio","DailyMail",9023
"jatilfrihet1","YouTube",9026
"jatilfrihet1","YouTube",9027
"QTruthseekerOz","arbiter1776",9029
"QTruthseekerOz","dizzyrockin1",9029
"fedr15","KTHopkins",9031
"irrelevantwatch","JimericanTweets",9032
"jrago1954","hughhewitt",9033
"InfowarsChina","abc730",9034
"Stormygyrl","DrJudyAMikovits",9035
"Stormygyrl","realDonaldTrump",9035
"Stormygyrl","TinaAguayotv",9035
"Stormygyrl","DrJudyAMikovits",9035
"Zibuline3","LeoVaradkar",9036
"warmblood","afneil",9037
"warmblood","toadmeister",9038
"warmblood","TheSun",9038
"jasdude","LordBrexit",9039
"sarahpye18","LordBrexit",9040
"LiiveOne707","realDonaldTrump",9041
"KimHawk18755218","charliekirk11",9043
"KimHawk18755218","GovernorTomWolf",9043
"lagosfinest","channelstv",9047
"lagosfinest","DrTedros",9047
"lagosfinest","CIJ_ICJ",9047
"ClaireNewton79","HappyPawsTreats",9049
"ClaireNewton79","mpsmithnews",9049
"StephandeLange8","GodfreyZihlwele",9051
"StephandeLange8","femin9Returned",9051
"StephandeLange8","Skye_Aurora_",9051
"beginthebeguin1","allisonpearson",9052
"beginthebeguin1","DVATW",9053
"robert_vajna","LordBrexit",9054
"HelenStenson","KillAuDeepState",9056
"BlJohnson","YouTube",9057
"shaillaquadra","SetchOzhan",9058
"shaillaquadra","ChangeAus",9058
"shaillaquadra","angelheart11_11",9058
"shaillaquadra","Cheekymuch",9058
"shaillaquadra","JackTasman",9058
"shaillaquadra","WachelWitchy",9058
"shaillaquadra","michaelogilvie7",9058
"shaillaquadra","riseupmelbourne",9058
"shaillaquadra","awakeinaus",9058
"shaillaquadra","SkyNewsAust",9058
"shaillaquadra","SetchOzhan",9059
"shaillaquadra","ChangeAus",9059
"shaillaquadra","angelheart11_11",9059
"shaillaquadra","Cheekymuch",9059
"shaillaquadra","JackTasman",9059
"shaillaquadra","WachelWitchy",9059
"shaillaquadra","michaelogilvie7",9059
"shaillaquadra","riseupmelbourne",9059
"shaillaquadra","awakeinaus",9059
"shaillaquadra","SkyNewsAust",9059
"circleofrageuk","AynRandPaulRyan",9061
