"SOURCE","TARGET","tweet_number"
"FMCTRecruitment","DrButtar",39632
"FMCTRecruitment","YouTube",39632
"FMCTRecruitment","YouTube",39633
"_steve_0","YouTube",39638
"LucaLagana","GATESFOUNDATION",39640
"LucaLagana","MSuzman",39640
"LucaLagana","melindagates",39640
"Dave_EaglesFan","DrJudyAMikovits",39644
"ShamanicNights","ClarkeMicah",39645
"jewels8885","GOVUK",39647
"jewels8885","Alinherts",39648
"jewels8885","MrMasonMills",39648
"kshw5678","DrJudyAMikovits",39649
"kshw5678","YouTube",39650
"chuckycheese09","YouTube",39651
"chuckycheese09","POTUS",39651
"digbys123","YouTube",39652
"_vttorres","DrJudyAMikovits",39653
"TrumpBot2000","realdonaldtrump",39656
"TrumpBot2000","YouTube",39656
"paulatics17","RealEricCarmen",39657
"marjoriemkh","realdonaldtrump",39659
"marjoriemkh","YouTube",39659
"marjoriemkh","YouTube",39660
"MarlenneMiss","DrJudyAMikovits",39661
"ShirleyKnott121","YouTube",39663
"AvenierCaroline","MonsieurkOff",39668
"Normandacomic9","YouTube",39669
"iamheathenboy","YouTube",39670
"educatedpleb","PaulEmbery",39673
"CrayCrayFun","latimes",39674
"bob_962_","ShaunAttwood",39675
"bob_962_","LondonReal",39675
"bob_962_","DavidIcke",39675
"bob_962_","CCDHate",39675
"bob_962_","CitizensAdvice",39676
"carolarosato","GATESFOUNDATION",39677
"carolarosato","MSuzman",39677
"carolarosato","melindagates",39677
"KennethBartlet9","YouTube",39678
"KennethBartlet9","YouTube",39679
"KennethBartlet9","RealEricCarmen",39681
"KennethBartlet9","flotus",39682
"KennethBartlet9","realdonaldTrump",39682
"KennethBartlet9","POTUS",39682
"KennethBartlet9","morningjoe",39682
"KennethBartlet9","MSNBC",39682
"KennethBartlet9","WAPO",39682
"KennethBartlet9","YouTube",39682
"yylow02","RealEricCarmen",39683
"bordwell_c","YouTube",39684
"DeanZeker","YouTube",39686
"AkChill27","impulsivewoman",39687
"AkChill27","NYGovCuomo",39687
"AkChill27","gatesfoundation",39687
"AkChill27","BetsyDeVosED",39687
"AkChill27","realDonaldTrump",39687
"AkChill27","SecPompeo",39687
"AkChill27","MarkMeadows",39687
"CenTex_Jayhawk","DrJudyAMikovits",39688
"LoislaneHealy","YouTube",39689
"LoislaneHealy","YouTube",39690
"St_MichaelAngel","Ilhan",39691
"St_MichaelAngel","gatewaypundit",39691
"hifiman45","SSG_PAIN",39692
"inaj_k","ErvastiPekka",39693
"costason75","YouTube",39694
"GaryB_75","YouTube",39697
"KamilMartin","YouTube",39698
"philosopherssto","BreesAnna",39700
"PoliticalShout","seanhannity",39702
"PoliticalShout","TuckerCarlson",39702
"PoliticalShout","greggutfeld",39702
"PoliticalShout","IngrahamAngle",39702
"PoliticalShout","dbongino",39702
"Big_Arse_OBrien","TheEconomist",39704
"amarcherrunge1","SenSchumer",39705
"robert27475000","nina_benita",39710
"robert27475000","1776Jallen",39710
"robert27475000","va_shiva",39710
"robert27475000","1kevinpmoriarty",39710
"theKaKeShow","YouTube",39711
"silverkulwant","RealEricCarmen",39714
"Michael68918267","elenochle",39715
"Michael68918267","DonaldJTrumpJr",39715
"Michael68918267","realDonaldTrump",39715
"Michael68918267","prayingmedic",39715
"Michael68918267","IPOT1776",39715
"Michael68918267","X22Report",39715
"Michael68918267","GenFlynn",39715
"Michael68918267","Scavino45",39715
"Michael68918267","ChanelRion",39715
"Michael68918267","elenochle",39715
"Michael68918267","LisaMei62",39715
"LordPalmerston2","YouTube",39718
"SommerTurtle","YouTube",39719
"SommerTurtle","POTUS",39719
"manytimesaday","XrisDwhyner",39720
"manytimesaday","RiaanNelZA",39720
"Patti_McGreen","VincentCrypt46",39721
"Patti_McGreen","Anangelhasland1",39722
"Patti_McGreen","jamiedlux",39722
"Patti_McGreen","Qanon17MAGA",39722
"I_JanicePatrice","realDonaldTrump",39724
"I_JanicePatrice","YouTube",39724
"I_JanicePatrice","DrJudyAMikovits",39725
"EM_KA_17","Ilhan",39728
"EM_KA_17","gatewaypundit",39728
"h1HiKxZMTeOTHGs","DrJudyAMikovits",39731
"h1HiKxZMTeOTHGs","DrJudyAMikovits",39732
"MrMichaelBates","realbarnhouse",39735
"MrMichaelBates","SmirkingDork",39735
"MrMichaelBates","goody_tracy",39735
"MrMichaelBates","kumailn",39735
"utterlybgroovy","MrHickmott",39738
"EduPlessis3","YouTube",39739
"bahaddinyasar","YouTube",39740
"worldmapper444","DrJudyAMikovits",39741
"papamikefox2","realDonaldTrump",39742
"c_kckj","DrJudyAMikovits",39744
"Ombudsman___","vonderleyen",39745
"Ombudsman___","vonderleyen",39745
"Ombudsman___","DarkToLiqht",39746
"Ombudsman___","melindagates",39746
"Ombudsman___","BillGates",39746
"Ombudsman___","PoliticoRyan",39747
"Ombudsman___","MorningConsult",39747
"Ombudsman___","PoliticoRyan",39747
"TraumaMommaRN","realDonaldTrump⁩",39749
"Branndyy","DrJudyAMikovits",39751
"FreedomatDawn21","KarluskaP",39753
"RyanGantfield","JNJNews",39754
"RyanGantfield","JanssenGlobal",39754
"RaymondDuncan01","YouTube",39756
"g_boxelaer","YouTube",39757
"g_boxelaer","DrJudyAMikovits",39758
"WolfordKarla","YouTube",39759
"CBstudent4life","YouTube",39760
"cjnice","YouTube",39763
"vee1924","YouTube",39768
"BStenquist","DrJudyAMikovits",39770
"BenMitchellSong","riseupmelbourne",39772
"BenMitchellSong","acanuckinoz",39772
"BenMitchellSong","MaiaAlvar",39772
"BenMitchellSong","dps1879",39772
"Fruitloop_03","DrJudyAMikovits",39773
"Holmesdonna1","Ripley1923",39774
"Holmesdonna1","Holmesdonna1",39774
"Holmesdonna1","YouTube",39776
"CarlosUrda77","YouTube",39777
"CellSaras","DrJudyAMikovits",39778
"longhaired_","YouTube",39781
"crystallumina","DrJudyAMikovits",39782
"Kellym37713274","realDonaldTrump",39785
"sicilianfigs","YouTube",39786
"sicilianfigs","IngrhamAngle",39786
"sicilianfigs","realDonaldTrump",39786
"sicilianfigs","Dbongino",39786
"ArmyMick","GOVUK",39787
"us_poll","YouTube",39788
"RockChalkPhog25","YouTube",39791
"ramblinginmeath","YouTube",39792
"cecilia1518","realDonaldTrump",39793
"Norefils","Inevitable_ET",39794
"Norefils","YouTube",39794
"Free_nthee","realDonaldTrump",39795
"stopvaccinating","YouTube",39796
"grahamdw40","Seb10602936",39800
"grahamdw40","CO8371",39800
"grahamdw40","GMB",39800
"GJ1717","TheRightMelissa",39803
"GJ1717","MariannHasegawa",39803
"jadafire56","YouTube",39809
"88Daantje","realDonaldTrump",39810
"88Daantje","WhiteHouse",39810
"88Daantje","USArmyEurope",39810
"jessamess56","YouTube",39813
"mcdaid6114","PandoraSpox1",39814
"hiutung1999","amy_chian",39817
"Miguel4Liberty","mtracey",39820
"Kiyomasa70","YouTubeさんから",39822
"elijahmaldonodo","DrJudyAMikovits",39823
"tracythemighty","pnjaban!",39825
"Stephen34184311","YouTube",39829
"JacobDart5","realDonaldTrump",39831
"RUSignificant","DrJudyAMikovits",39836
"RRvam","BreitbartNews",39839
"Sandrosskiss","YouTube",39842
"BettyAn43403690","DrJudyAMikovits",39843
"TheGodLaVeli","JoeBudden",39844
"GnosticBushido","Ilhan",39845
"GnosticBushido","gatewaypundit",39845
"ec82d88f157f4ba","YouTube",39846
"BMcCallPalawan","YouTube",39848
"Drumbea82221174","YouTube",39850
"SterlingSpectru","YouTube",39852
"psycho4ensics1","YouTube",39853
"psycho4ensics1","YouTube",39854
"preciadocisco68","YouTube",39855
"TruthTe37279972","YouTube",39856
"MathesonPaula","piersmorgan",39857
"TruthToLight45","RealEricCarmen",39858
"carroll0761","YouTube",39859
"EliseRaat","YouTube",39860
"EliseRaat","realDonaldTrump",39861
"EliseRaat","thierrybaudet",39861
"zoeLjohnston","DrJudyAMikovits",39862
"Soleiado01","Todd",39863
"TheWife_JenH","DrJudyAMikovits",39865
"KathySarich","riseupmelbourne",39867
"KathySarich","acanuckinoz",39867
"KathySarich","MaiaAlvar",39867
"KathySarich","dps1879",39867
"paddua","jsolomonReports",39868
"Lucas35017515","DrJudyAMikovits",39870
"FitzwaterMegan","DrJudyAMikovits",39875
"rivera_evetta","Thomas1774Paine",39877
"TheSheilaG2020","YouTube",39879
"sh3llavabeach","jamiedlux",39882
"TheGrea84460600","DrJudyAMikovits",39883
"JamesOhayo","mamma_digital",39884
"JamesOhayo","_Maingi_",39884
"JamesOhayo","DavidNdii",39884
"Jordan_Lowery88","DrJudyAMikovits",39888
"BigD_Devine","DrJudyAMikovits",39889
"Nicholaskickli1","RealEricCarmen",39891
"vincedorsett1","YouTube",39892
"dually_Iowa","YouTube",39894
"cseeley77","DrJudyAMikovits",39897
"sheko2265","YouTube",39898
"ALOHABABYLOVE","unhealthytruth",39899
"Intelle29925705","YouTube",39905
"pvvult","YouTube",39910
"pvvult","realDonaldTrump",39910
"lbasscook","DrJudyAMikovits",39912
"ldidum","GBusstheNotorio",39913
"ldidum","Solmemes1",39913
"doxie416","DrJudyAMikovits",39915
"GaryMc1957","RealEricCarmen",39916
"evelyneHerbin","realDonaldTrump",39917
"1nationunderG_d","YouTube",39919
"Dozie9","FuctupMike",39920
"Dozie9","Barnes_Law",39920
"CollarNews","YouTube",39923
"Truthwi74913674","YouTube",39926
"Truthwi74913674","POTUS",39926
"Pete_Gitau","marywthuo",39928
"jclittle94","YouTube",39929
"_Maingi_","Feiawale",39930
"_Maingi_","mamma_digital",39930
"_Maingi_","DavidNdii",39930
"luluspeers1","Project_Veritas",39931
"MikieSnaxx","DailyCaller",39935
"daisyifyoudo68","YouTube",39945
"OnwardPatriots","RealEricCarmen",39946
"michelev27","DrJudyAMikovits",39952
"IsdatSam","TinHatTommy",39954
"heatheroverhere","DrJudyAMikovits",39955
"doogied7","VincentCrypt46",39957
"doogied7","YouTube",39957
"DorisEdwards07","YouTube",39960
"frankrodriguezv","realDonaldTrump",39961
"frankrodriguezv","RepThomasMassie",39961
"frankrodriguezv","RandPaul",39961
"frankrodriguezv","SenTomCotton",39961
"frankrodriguezv","dbongino",39961
"frankrodriguezv","SebGorka",39961
"SD99298147","DrJudyAMikovits",39963
"EseOne92","jattali",39964
"EseOne92","BillGates",39964
"sliceman420","realDonaldTrump...he",39965
"Jdboid","realdonaldtrump",39966
"Jdboid","YouTube",39966
"JeremiahHope29","RealEricCarmen",39967
"Feiawale","mamma_digital",39971
"Feiawale","_Maingi_",39971
"Feiawale","DavidNdii",39971
"ragst0rm","BenjaminABock",39972
"JBJohnBrewster","YouTube",39974
"kikilight108","DrJudyAMikovits",39975
"Jakeclarke769","RonnieRadke",39978
"blayone","DrJudyAMikovits",39980
"Alexandra1R1","YouTube",39981
"Alexandra1R1","YouTube",39982
"SweeneyMomma","YouTube",39988
"alkaplan386","YouTube",39991
"GemChaser","Peacedividend1",39997
"GemChaser","balajis",39997
"lambros6","YouTube",39998
"Noamos","DrJudyAMikovits",40002
"maryammahie1","YouTube",40005
"BLIN0002","YouTube",40007
"mb_reimer","JosephJFlynn1",40009
"mb_reimer","SaraCarterDC",40009
"mb_reimer","LeeSmithDC",40009
"mb_reimer","marklevinshow",40009
"mb_reimer","SidneyPowell1",40009
"mb_reimer","GenFlynn",40009
"mb_reimer","GoJackFlynn",40009
"mb_reimer","flynn_neill",40009
"mb_reimer","realDonaldTrump",40009
"Feiko999","realDonaldTrump",40013
"Feiko999","WhiteHouse",40013
"Feiko999","USArmyEurope",40013
"Feiko999","realDonaldTrump",40014
"Feiko999","WhiteHouse",40014
"Feiko999","USArmyEurope",40014
"arubal2660","FuctupMike",40016
"arubal2660","Barnes_Law",40016
"YonSolitary","YouTube",40017
"1776blues","YouTube",40019
"MistyJordan91","YouTube",40020
"Catch222020","cjsnowdon",40022
"Catch222020","johnsweeneyroar",40022
"Catch222020","JoodiG",40022
"Catch222020","dailytelegraph",40022
"Catch222020","neil_ferguson",40022
"Catch222020","BorisJohnson",40022
"Link12Anon","YouTube",40023
"Link12Anon","POTUS",40023
"_Qmemes","Katie7515",40024
"Novaccineforce","YouTube",40028
"Toprealtorgal","YouTube",40029
"Toprealtorgal","potus",40029
"Toprealtorgal","YouTube",40030
"HorseBarry","PaulieCooks",40033
"HorseBarry","KarluskaP",40033
"RefreshedSoul","YouTube",40034
"Dragonfly774","DrJudyAMikovits",40035
"Centuri80545921","DrJudyAMikovits",40037
"poltimamiRN","DrJudyAMikovits",40038
"yazziethomson","DrJudyAMikovits",40039
"Daryl_G_Smith","YouTube",40040
"cobennett185","DrJudyAMikovits",40044
"paulbeeston6","TinHatTommy",40045
"kassieK222","YouTube",40046
"vaccines34","KarluskaP",40049
"MURPHDO39252801","DrJudyAMikovits",40050
"kiddtony","DrJudyAMikovits",40051
"maanie1975","YouTube",40055
"TheWayTheTrooth","prayingmedic",40056
"TheWayTheTrooth","Inevitable_ET",40056
"TheWayTheTrooth","Crux41507251",40056
"CindeaMulholla3","DrJudyAMikovits",40057
"DanHarmon36","YouTube",40058
"PaulaElle80","DrJudyAMikovits",40063
"TheRaticalLife","riseupmelbourne",40065
"TheRaticalLife","acanuckinoz",40065
"TheRaticalLife","MaiaAlvar",40065
"TheRaticalLife","dps1879",40065
"RaevenRaeyne","YouTube",40068
"Furnarius12","P_na_cova",40070
"Furnarius12","Pindobeiro",40070
"Furnarius12","Bem_Te_Vi_49",40070
"Furnarius12","DalborgaCoxa",40070
"Furnarius12","P_rapado",40070
"Furnarius12","BbnPpp",40070
"Furnarius12","Pindobalense",40070
"Furnarius12","rafaelasf7",40070
"Furnarius12","OCargado",40070
"Furnarius12","fluizjr",40070
"Furnarius12","SF_Moro",40070
"Furnarius12","EdemarMotta",40070
"Furnarius12","Canhotisse",40070
"Furnarius12","ShelenaD1",40070
"Furnarius12","TammyJParadis",40070
"Furnarius12","bonirieger",40070
"Furnarius12","Misaaki_Chan",40070
"Furnarius12","MariaVa14959703",40070
"Furnarius12","fredericosotero",40070
"Furnarius12","g1",40070
"Furnarius12","WHO",40070
"Furnarius12","RedeGlobo",40070
"Furnarius12","SBTonline",40070
"Furnarius12","GRTVnews",40070
"Furnarius12","TheBMA",40070
"Furnarius12","Gumshoe",40070
"BothwellJeremy","RealEricCarmen",40071
"LDavey13","DrJudyAMikovits",40073
"Trevorcurran7","YouTube",40075
"jstaffel1","FuctupMike",40076
"jstaffel1","Barnes_Law",40076
"Mrsrobi70428384","JuliaHB1",40079
"Mrsrobi70428384","Telegraph",40079
"MarkWebb6fox","carolvorders",40080
"MarkWebb6fox","BreconBeaconsNP",40080
"MarkWebb6fox","jon_pimm",40080
"gingy_t","DrJudyAMikovits",40085
"thereck97546506","DrJudyAMikovits",40087
"Hollypops3109","TinHatTommy",40089
"mcroff1958","LisaMei62",40090
"Theresa70851511","YouTube",40093
"82_purple","YouTube",40096
"82_purple","POTUS",40096
"THE_REDLILY","BenjaminABock",40098
"THE_REDLILY","realdonaldtrump",40099
"THE_REDLILY","YouTube",40099
"THE_REDLILY","Solmemes1",40100
"UrbanOgaliza","UrbanOgaliza",40102
"UrbanOgaliza","q_worker",40102
"UrbanOgaliza","JosephJFlynn1",40102
"UrbanOgaliza","GenFlynn",40102
"Rokas30373517","DrJudyAMikovits",40103
"kcortez071","YouTube",40104
"tawna_assid","YouTube",40105
"AtaraxianClub","YouTube",40106
"odiwuor_simon","RobertAlai",40109
"odiwuor_simon","bonifacemwangi",40109
"Darkwin45183328","YouTube",40111
"lili_pom11","rzeczpospolita",40114
"lili_pom11","SzumowskiLukasz",40114
"lili_pom11","MZ_GOV_PL",40114
"fearmanaghandy","scouseweegian",40115
"fearmanaghandy","scouseweegian",40116
"trump46bolso39","IngrahamAngle",40119
"trump46bolso39","realDonaldTrump",40119
"trump46bolso39","VP",40119
"franginter","MissILmom",40120
"franginter","IrishRacingPro1",40120
"Andrew40490384","DrJudyAMikovits",40121
"joshtakespics","YouTube",40122
"systemswindler","DrJudyAMikovits",40124
"CharlesGHorn","EmeraldRobinson",40125
"CharlesGHorn","EmeraldRobinson",40126
"thefuturemrshi1","DrJudyAMikovits",40127
"tydeansmith6","DrJudyAMikovits",40129
"BettyRo10502247","YouTube",40130
"KintaroMusic","YouTube",40131
"cmonte313","dbongino",40137
"cmonte313","pushrodv8",40137
"alltooclear","realDonaldTrump",40138
"StephenMLloyd3","globalnews",40140
"StephenMLloyd3","GlobalBC",40140
"Maaike_Louwe","YouTube",40141
"Deplorable4Trum","RealEricCarmen",40143
"BethPatriot","jdmiles11",40144
"BethPatriot","CBS11Andrea",40144
"BethPatriot","SidneyPowell1",40144
"BethPatriot","Barnes_Law",40144
"BethPatriot","POTUS",40144
"BethPatriot","TheJusticeDept",40144
"clitos316","DrJudyAMikovits",40150
"Samsung14665283","LOUIS19915",40151
"GeberhardtJg","YouTube",40153
"marzec_hannah","zzpacker",40154
"marzec_hannah","marzec_hannah",40154
"marzec_hannah","aynatal2000",40154
"marzec_hannah","woodsinkcom",40154
"marzec_hannah","Andrew_2786",40154
"marzec_hannah","WeddingCindy",40154
"marzec_hannah","MeltdownWRIF",40154
"TammiTammisan","DrJudyAMikovits",40155
"joelbritt","DrJudyAMikovits",40156
"SevenStAndre1","DrJudyAMikovits",40157
"summerbaum","RealEricCarmen",40158
"summerbaum","BillGates",40159
"summerbaum","YouTube",40159
"mik_00_mik","FuctupMike",40160
"mik_00_mik","Barnes_Law",40160
"newberry_aaron","DrJudyAMikovits",40163
"shannonbunch","YouTube",40166
"southrtnlady","RealEricCarmen",40167
"frcatter","YouTube",40168
"DeplorableSpock","DrJudyAMikovits",40169
"wmk_usa","DrJudyAMikovits",40171
"CroftyLara25","FuctupMike",40172
"CroftyLara25","Barnes_Law",40172
"CroftyLara25","JoeySalads",40173
"CroftyLara25","IngrahamAngle",40173
"MarkWoolsey888","DrJudyAMikovits",40177
"AspieWookiee","realDonaldTrump",40178
"gawddammdominic","YouTube",40180
"DianAandDennis","DrJudyAMikovits",40182
"Mediii333","DrJudyAMikovits",40183
"DemandToriesOut","YouTube",40186
"OduorNguka","riseupmelbourne",40188
"OduorNguka","acanuckinoz",40188
"OduorNguka","MaiaAlvar",40188
"OduorNguka","dps1879",40188
"piccologabri","GATESFOUNDATION",40189
"piccologabri","MSuzman",40189
"piccologabri","melindagates",40189
"lachancebernard","YouTube",40190
"thedamianwoods","RealEricCarmen",40191
"MGY_B","YouTube",40192
"elmanuboy","lepharmachien",40193
"Ifyounoyuknow","Satchafunkilus8",40196
"Ifyounoyuknow","LotusOak2",40196
"Ifyounoyuknow","ChildrensHD",40196
"LockedDown2020","Grettiwt2",40198
"LockedDown2020","mobcousinminkle",40198
"Larry27472099","YouTube.",40199
"Squeek32","YouTube",40201
"AleshiaYates11","DrJudyAMikovits",40202
"karen___05","DrJudyAMikovits",40203
"LucyKnows1","Ilhan",40204
"LucyKnows1","gatewaypundit",40204
"InteriorsAvenue","heyspan",40205
"aprilinparis49","RealEricCarmen",40212
"ZachJaggers","DrJudyAMikovits",40213
"Samh147","denrubio",40215
"Samh147","Pkmn_guy",40215
"Samh147","ThisIsShivi",40215
"AnnemarieVtW","YouTube",40219
"AMessura","DrJudyAMikovits",40223
"JustinaTrudno","YouTube",40230
"ticktocktickto7","DrJudyAMikovits",40231
"likearevlon","YouTube",40238
"likearevlon","BillGates",40239
"patriotimigrant","Ilhan",40246
"patriotimigrant","gatewaypundit",40246
"Ardmorebythesea","YouTube",40247
"hella_leigh","Flimflamflik",40248
"hella_leigh","TommyG",40248
"hella_leigh","DrJudyAMikovits",40248
"LemuelBoothII1","YouTube",40249
"Chase2929","DrJudyAMikovits",40251
"SnoflaQeWhisprr","DrJudyAMikovits",40252
"SnoflaQeWhisprr","realDonaldTrump",40253
"SnoflaQeWhisprr","YouTube",40253
"tlynx5","YouTube",40256
"tlynx5","samtripoli",40256
"tlynx5","wokesocieties",40256
"lizngrace33","YouTube",40258
"lizngrace33","POTUS",40258
"leftcoastsean","FuctupMike",40259
"leftcoastsean","Barnes_Law",40259
"abovewater2","DrJudyAMikovits",40260
"Hakz7","DrJudyAMikovits",40261
"Tmar61","RealEricCarmen",40263
"valleydawg","YouTube",40265
"peedimi","theage",40272
"Adrienne711","DARPA",40273
"Adrienne711","fluidigm",40273
"Adrienne711","IcahnMountSinai",40273
"Adrienne711","unmc",40273
"sgs7000","YouTube",40274
"sgs7000","YouTube",40275
"Mpoppnot","FuctupMike",40276
"Mpoppnot","Barnes_Law",40276
"jdpepe2236","FuctupMike",40278
"jdpepe2236","Barnes_Law",40278
"StuffArtistSay","DrJudyAMikovits",40281
"garfbooks","DrJudyAMikovits",40282
"JustinUtt","DrJudyAMikovits",40284
"DanieZamora1","DrJudyAMikovits",40286
"jackphatz","YouTube",40287
"Ne0_m0rpheuS","youtube.",40289
"msmarjnow","YouTube",40291
"kevsqt","DrJudyAMikovits",40292
"esme9senekal","YouTube",40297
"mark_msteve1234","RealEricCarmen",40299
"DJTwillDTS","YouTube",40300
"DJTwillDTS","YouTube",40301
"DJTwillDTS","YouTube",40302
"DJTwillDTS","YouTube",40303
"DJTwillDTS","YouTube",40304
"DJTwillDTS","POTUS",40304
"DJTwillDTS","YouTube",40305
"TwanDeezy9","YouTube",40306
"TwanDeezy9","realDonaldTrump",40306
"Nicholasnelles1","DrJudyAMikovits",40307
"DebraJarvis2","DrJudyAMikovits",40311
"DebraJarvis2","DShunsine",40312
"DebraJarvis2","KamVTV",40312
"DebraJarvis2","DrJudyAMikovits",40313
"DebraJarvis2","notnormmiller",40315
"DebraJarvis2","AlexBerenson",40315
"DebraJarvis2","bessbell",40315
"1Marilyn1Monroe","DrJudyAMikovits",40316
"bakerr941","realDonaldTrump",40318
"bakerr941","YouTube",40318
"loveusa2018","YouTube",40319
"loveusa2018","RandPaul",40319
"loveusa2018","YouTube",40320
"loveusa2018","SaraCarterDC",40320
"loveusa2018","KimStrassel",40320
"loveusa2018","MZHemingway",40320
"loveusa2018","jsolomonReports",40320
"loveusa2018","DonaldJTrumpJr",40320
"jeffcohn","DrJudyAMikovits",40322
"Tedebearspencer","DrJudyAMikovits",40323
"brigamongus","realdonaldtrump",40324
"brigamongus","YouTube",40324
"brigamongus","RealEricCarmen",40325
"kitetroy","DrJudyAMikovits",40328
"ForManifesting","TommyG",40329
"ForManifesting","DrJudyAMikovits",40329
"ForManifesting","DrJudyAMikovits",40330
"GRDIAN_ANGEL","DrJudyAMikovits",40331
"rainbowrider111","DrJudyAMikovits",40332
"Pete25689272","DrJudyAMikovits",40333
"eddiegarcia2468","YouTube",40334
"emcc46","Itshere36647596",40335
"emcc46","indepdubnrth",40336
"emcc46","gemmaod1",40337
"emcc46","AmyMek",40337
"marrieebucko","YouTube",40338
"rsultzba","realdonaldtrump",40339
"rsultzba","YouTube",40339
"rsultzba","robertrobq",40340
"rsultzba","laurabona",40340
"C_Web1761","DrJudyAMikovits",40341
"CarlyRoseS13","DrJudyAMikovits",40343
"ChrisLa29819425","DrJudyAMikovits",40345
"ChrisLa29819425","patrickbetdavid",40345
"CootLoot","DrJudyAMikovits",40346
"PinealP0wer","YouTube",40347
"YipekEspitia","2_catholic",40351
"YipekEspitia","prayingmedic",40354
"faisonetti","YouTube",40356
"GmailMckay","YouTube",40357
"FreddyA76914266","DrJudyAMikovits",40358
"soulstarmedium","DrJudyAMikovits",40360
"JojiDjt","YouTube",40362
"AMWC100","realdonaldtrump",40363
"AMWC100","YouTube",40363
"shrnhbs","YouTube",40371
"Phiuk_nwo","DrJudyAMikovits",40373
"michael50283211","DrJudyAMikovits",40374
"PeacemakerRoars","DrJudyAMikovits",40375
"AmandaWritt","YouTube",40376
"RobertGEdge","ClarkeMicah",40379
"TJohnstonbaker","YouTube",40380
"sherriereece","IngrahamAngle",40382
"sherriereece","CapeCodAngel3",40382
"sherriereece","DrJudyAMikovits",40383
"grannybho","YouTube",40384
"kdiri808","realDonaldTrump",40386
"kdiri808","YouTube",40387
"JDStunda","realDonaldTrump",40389
"001fatalityrate","DrJudyAMikovits",40390
"EmilioBandaJr","YouTube",40391
"cdigreg","YouTube",40393
"Rickythepatriot","DrJudyAMikovits",40394
"Flimflamflik","DrJudyAMikovits",40395
"Flimflamflik","YouTube",40396
"RobTurn00430077","YouTube",40397
"BridgetAshmore","DrJudyAMikovits",40398
"jhdz06","DrJudyAMikovits",40399
"MargKell1","LotusOak2",40403
"MargKell1","RealEricCarmen",40405
"arlene_gentile","bopinion",40407
"jskittell","YouTube",40408
"jskittell","jimcramer",40408
"joejax12","donlemon",40413
"ExitingSerfdom","realDonaldTrump",40415
"ExitingSerfdom","DonaldJTrumpJr",40415
"DaviesNes","YouTube",40417
"Montanon7","DrJudyAMikovits",40418
"Incallmovie","wsvn",40419
"the_exception","DrJudyAMikovits",40423
"stellabellator","GovAbbott?",40424
"LivePDFanGrl5","Project_Veritas",40425
"LivePDFanGrl5","ShezrehMirza",40425
"LivePDFanGrl5","Ad_Mashy",40425
"LivePDFanGrl5","aabjorklund",40425
"LivePDFanGrl5","davidicke",40426
"LivePDFanGrl5","realDonaldTrump",40427
"LivePDFanGrl5","YouTube",40429
"Dejanili2","YouTube",40430
"Dejanili2","YouTube",40431
"jzmn312103","DrJudyAMikovits",40434
"FKTVis","MaryamHenein",40437
"FKTVis","POTUS",40437
"FKTVis","o_rips",40437
"FKTVis","rsbellmedia",40437
"FKTVis","HotepJesus",40437
"FKTVis","bloody_scandal",40437
"FKTVis","santilli_pete",40437
"FKTVis","X22Report",40437
"FKTVis","Jordan_Sather_",40437
"FKTVis","velocirapture23",40437
"irunshit2","DrJudyAMikovits",40438
"SchmittTrigger2","YouTube",40439
"Pinky4Trump17","realDonaldTrump",40440
"Pinky4Trump17","YouTube",40440
"ennaannod2","RealEricCarmen",40441
"tami6719","realDonaldTrump",40442
"roupolimama","BillGates",40443
"roupolimama","jimmykimmel",40444
"roupolimama","gatewaypundit",40445
"roupolimama","cristinalaila1",40445
"Mohamed1Jim","DrJudyAMikovits",40446
"periodic_reset","Natluvscamping",40448
"periodic_reset","MarkDice",40448
"DaniArcobaleno","YouTube",40451
"AdamRizkInc","YouTube",40452
"kburry151","DrJudyAMikovits",40453
"adam_waters89","DrJudyAMikovits",40456
"goldwaterkid65","RealEricCarmen",40458
"goldwaterkid65","realDonaldTrump",40460
"goldwaterkid65","YouTube",40460
"JoeyReincarnat1","DrJudyAMikovits",40462
"babygoofers1","YouTube",40463
"4Rhondack","DrJudyAMikovits",40464
"weedcanada411","YouTube",40467
"julia4716","realdonaldtrump",40469
"julia4716","YouTube",40469
"KelliEtienne","YouTube",40470
"LifesFrosting","DrJudyAMikovits",40471
"hunikans","RealEricCarmen",40472
"kimmyy1960","DrJudyAMikovits",40475
"michelle2244466","YouTube",40476
"michelle2244466","DrJudyAMikovits",40477
"dwarre","youtube",40479
"dwarre","LeonardRoxon",40479
"dwarre","cravecreative",40479
"dwarre","CanAditude",40479
"dwarre","cangal21",40479
"dwarre","Angel_Eyes828",40479
"dcorreajorge","ActionFleet",40480
"dcorreajorge","Gwynbleidd_Q",40480
"dcorreajorge","Kiko97187762",40480
"dcorreajorge","vivi_la",40480
"dcorreajorge","Ingra23",40480
"dcorreajorge","DomDasThreads",40480
"dcorreajorge","filgmartin",40480
"barton_lavern","FuctupMike",40482
"barton_lavern","Barnes_Law",40482
"RealTechy4Life","DrJudyAMikovits",40485
"bbutterworth","RealEricCarmen",40486
"Macman_23","TheRightMelissa",40487
"Macman_23","MariannHasegawa",40487
"tremlett67","DrJudyAMikovits",40488
"tremlett67","YouTube",40489
"tremlett67","POTUS",40489
"nigno64","cris_cersei",40490
"nigno64","scenarieconomic",40490
"nigno64","YouTube",40490
"seframoss","YouTube",40492
"DanitaGuerrero7","YouTube",40497
